date,cases_raw,deaths_raw,hosp_nice,hosp_combined,icu_daily,rt_rivm,rt_low,rt_up,prevalence_rivm,sewage_rna,radar_contact_rate,radar_infected_contact,radar_infectious_contact,coronamelder_positives,cases_sm7,deaths_sm7,hosp_sm7,radar_c_sm7,radar_z_sm7,radar_cI_sm7,radar_I_frac_sm7,radar_I_count_sm7,cm_positives_sm7,sewage_sm7,hosp_nice_old,hosp_combined_old,icu_daily_old,radar_contact_rate_old,radar_infected_contact_old,radar_infectious_contact_old,hosp_sm7_old,radar_c_sm7_old,radar_cI_sm7_old,radar_I_frac_sm7_old,hosp_adm,hosp_notif,icu_adm,icu_notif,icu_sm7,tests_total,tests_positive,prev_json_avg,prev_json_low,prev_json_up,positivity_rate
2021-08-28,2450.0,9.0,54,54,13,1.04,1.0,1.08,,26269804907110.2,3.67182353737793,0.0090498885847964,0.0005260049831141,100.0,2490.42857142857,6.1429,61.5714285714286,3.33074882103285,0.0038,0.0024792255976016,0.0007443448097755,12844.5,95.2857142857143,34629050608101.2,,,,3.47340043134436,0.0016175413371675,0.0010244428468727,,3.2512,0.0024,0.00073819,54,34,13,9,12.0,16290.0,2004.0,,,,0.12302025782688766
2021-08-29,2311.0,2.0,42,42,8,1.02,0.98,1.06,,39238233061615.3,3.96416665814191,0.0016833305850654,0.0025100166713874,78.0,2486.42857142857,5.4286,62.8571428571429,3.39280244154796,0.0046,0.0026729535627906,0.0007878305939827,15461.0,94.8571428571429,30974108209498.6,,,,3.9023776863283,0.0045724737082761,0.0028959000152415,,3.2637,0.0029,0.00088856,42,35,8,10,11.8571428571429,16704.0,1858.0,,,,0.11123084291187739
2021-08-30,2171.0,2.0,69,69,11,0.98,0.95,1.02,,12284851383976.9,2.75925291849344,0.0024001069958128,0.0025209977893073,98.0,2511.57142857143,5.1429,62.1428571428572,3.41402833150785,0.005,0.0029781990087682,0.0008723416209767,16930.2,96.5714285714286,26648889272908.6,,,,2.74234810415715,0.0007613826709304,0.0004822090249225,,3.2888,0.0032,0.000973,69,107,11,17,12.1428571428571,24404.0,2833.0,,,,0.11608752663497787
2021-08-31,2274.0,12.0,61,61,9,0.96,0.93,1.0,,12672144055297.1,3.33843947618793,0.0019040618020198,0.004151517977041,108.0,2473.28571428571,5.8571,61.7142857142857,3.58991501986645,0.0053,0.0028914347212802,0.0008054326370622,17715.8,100.142857142857,20169453387173.2,,,,2.97231996246775,0.0063335679099225,0.0040112596762843,,3.3394,0.0034,0.00101815,61,52,9,8,12.5714285714286,24514.0,2648.0,,,,0.10801990699192299
2021-09-01,2788.0,2.0,69,69,13,0.96,0.92,1.0,,18791277764616.7,3.50385841448254,0.0003226311930113,0.0033798803435005,93.0,2515.85714285714,5.8571,62.5714285714286,3.69444072066051,0.0064,0.0035430009013246,0.0009590087293892,20554.0,104.142857142857,18326936708683.5,,,,3.25159479459046,0.0109721867823424,0.0069490516288168,,3.3862,0.004,0.00118127,69,60,13,13,12.2857142857143,24710.0,2628.0,,,,0.10635370295426953
2021-09-02,2789.0,5.0,62,62,18,0.96,0.92,1.0,,21110473940102.1,3.43963208782681,0.0011363822673211,0.0043282586499384,98.0,2522.57142857143,5.8571,62.1428571428572,3.7583343999768,0.0066,0.0036469927364039,0.0009703747320692,21428.6,107.142857142857,14259657898607.1,,,,3.28389202017206,0.0066745772767724,0.0042272322752892,,3.4104,0.0042,0.00123153,62,81,18,15,13.0,22489.0,2429.0,,,,0.10800835964249189
2021-09-03,2530.0,9.0,75,75,16,0.97,0.93,1.01,,10819388597494.3,4.4522320465546,0.001677448682096,0.0028233666346729,126.0,2514.42857142857,6.0,61.8571428571429,3.99172808371539,0.0084,0.0035502843810101,0.0008894103772984,26044.2,106.0,13816501017319.5,,,,3.7495287464656,0.0061262959472196,0.003879987433239,,3.5409,0.0053,0.00149679,75,55,16,19,13.4285714285714,20548.0,2263.0,,,,0.11013237298033872
2021-09-04,2748.0,9.0,60,60,11,0.96,0.92,1.0,,13372188157681.8,4.40350344293631,0.005179111236082,0.0050869682434243,128.0,2542.71428571429,5.4286,61.5714285714286,3.94160577803942,0.008,0.0033796663615016,0.0008574338865472,24922.1,105.714285714286,13258682941107.2,,,,3.80121212121212,0.009090909090909,0.0057575757575757,,3.5607,0.0051,0.0014323,60,30,11,11,14.2857142857143,19126.0,1976.0,,,,0.10331485935375928
2021-09-05,2358.0,2.0,39,39,13,0.93,0.9,0.97,,10767281391080.9,4.41142241335595,0.0044859194161726,0.0032379595169429,99.0,2543.57142857143,6.1429,61.5714285714286,3.99149402169962,0.0072,0.003670070030784,0.0009194727615353,22309.6,107.0,12380718762074.0,,,,4.07175112895133,0.0060210737581535,0.0038133467134972,,3.5877,0.0046,0.00128216,39,40,13,8,14.1428571428571,19341.0,1923.0,,,,0.09942608965410268
2021-09-06,2114.0,3.0,67,67,14,0.9,0.87,0.94,,9182753214963.54,4.39300870466362,0.00088838712106,0.0018440393015508,90.0,2481.85714285714,5.8571,60.2857142857143,4.08950268267098,0.0068,0.003584250909776,0.0008764515365068,20599.1,107.857142857143,10911764890052.7,,,,3.65581717451524,0.0138504155124654,0.0087719298245614,,3.6322,0.0043,0.00118386,67,96,14,13,13.5714285714286,30905.0,2782.0,,,,0.09001779647306261
2021-09-07,2472.0,8.0,59,59,15,0.89,0.85,0.92,,8767417521811.12,2.98758333645609,0.0027993422860659,0.0029571918404811,106.0,2502.71428571429,5.1429,56.0,3.95850681567108,0.0066,0.0036354287294514,0.0009183838499555,20288.7,101.857142857143,10968836122964.3,,,,3.11091445427729,0.0033431661750245,0.0021173385775155,,3.602,0.0042,0.00116602,59,61,15,18,13.4285714285714,27983.0,2548.0,,,,0.09105528356502161
2021-09-08,2794.0,7.0,69,69,12,0.89,0.85,0.92,,12645528511384.1,3.85307612010396,0.0031954493481747,0.0054127060284779,102.0,2425.57142857143,4.7143,54.1428571428572,3.97467075921904,0.0058,0.0034171926681393,0.0008597423221063,17927.7,95.2857142857143,10699350728202.3,,,,3.44065346248374,0.0052045684545323,0.0032962266878704,,3.5911,0.0037,0.00103032,69,40,12,15,12.7142857142857,27953.0,2425.0,,,,0.08675276356741674
2021-09-09,2357.0,3.0,53,53,14,0.9,0.86,0.94,,10827796835953.1,4.12569271462633,0.0034603271496243,0.003727524802882,104.0,2388.0,4.5714,54.7142857142857,3.92864475426573,0.0063,0.0047821286806081,0.0012172463991343,19241.4,91.2857142857143,10773198590470.0,,,,3.59548300536673,0.0040250447227191,0.0025491949910554,,3.6172,0.004,0.00110583,53,81,14,13,11.4285714285714,23544.0,2159.0,,,,0.09170064559972817
2021-09-10,2676.0,4.0,45,45,15,0.92,0.88,0.96,,11218887227875.6,3.53526097755531,0.0054169210217191,0.0031816113724005,84.0,2336.14285714286,4.7143,52.5714285714286,3.75478018971833,0.0053,0.004817501695419,0.0012830316162343,16544.5,87.8571428571429,10723185726414.9,,,,3.53834501041469,0.0047339519030486,0.0029981695385974,,3.5758,0.0034,0.00095084,45,61,15,12,10.0,22114.0,2105.0,,,,0.09518856832775617
2021-09-11,2208.0,6.0,47,47,6,0.93,0.89,0.97,,11485790394348.0,4.51665104777206,0.0008305341838644,0.00355931581424,82.0,2268.85714285714,5.0,51.2857142857143,3.82854247726512,0.0062,0.0047066178442966,0.0012293497779496,18864.7,84.5714285714286,10679151370280.6,,,,3.72503176620076,0.0035578144853875,0.0022532825074121,,3.5972,0.0039,0.00108418,47,24,6,7,10.0,18701.0,1700.0,,,,0.09090422972033581
2021-09-12,2095.0,1.0,43,43,4,0.92,0.88,0.96,,11284216426954.8,4.08924037868275,0.0039631842179801,0.0127925116042242,71.0,2209.0,5.0,48.4285714285714,3.78154183316196,0.0069,0.0045162774622799,0.001194295253506,21179.0,80.7142857142857,10053905948335.4,,,,4.25434262948207,0.0095617529880478,0.0060557768924302,,3.6149,0.0044,0.00121718,43,32,4,3,10.5714285714286,18749.0,1587.0,,,,0.08464451437409995
2021-09-13,1751.0,4.0,52,52,4,0.9,0.86,0.94,,8832663166577.52,3.17595675283183,0.0039805228252222,0.0020916504052271,66.0,2170.85714285714,5.5714,47.4285714285714,3.69165916917256,0.0088,0.0045183453710549,0.0012239335117352,26918.6,78.8571428571429,9990771452455.07,,,,3.36598311218335,0.0067551266586248,0.0042782468837957,,3.6198,0.0056,0.00154705,52,78,4,12,9.42857142857143,30440.0,2251.0,,,,0.07394875164257556
2021-09-14,2001.0,10.0,50,50,15,0.88,0.84,0.92,,8459177028871.01,3.50391934928364,0.0065550283848017,0.0021810048826245,83.0,2092.28571428571,6.4286,47.5714285714286,3.87614789561926,0.0082,0.0043016750632949,0.0011097809420937,24521.0,78.5714285714286,9666260756035.62,,,,3.26045908922621,0.0092558311736393,0.0058620264099716,,3.6899,0.0052,0.00140925,50,63,15,20,8.42857142857143,27385.0,2009.0,,,,0.07336132919481468
2021-09-15,2375.0,7.0,49,49,16,0.89,0.85,0.93,,8268810557767.99,3.52407161138179,0.0053366531739482,0.0040803233543612,75.0,2064.57142857143,6.1429,46.7142857142857,3.83610459876577,0.0077,0.0041429237523888,0.0010799819571452,22917.5,73.7142857142857,9310204467881.44,,,,3.56477987421384,0.0106918238993711,0.0067714884696016,,3.7203,0.0049,0.0013171,49,36,16,11,8.57142857142857,28583.0,2194.0,,,,0.07675891264038065
2021-09-16,2090.0,7.0,46,46,6,0.92,0.88,0.97,,10385855364790.6,3.49651406670054,0.0068340926051659,0.0037420001643065,91.0,2003.0,6.4286,45.4285714285714,3.8620664921637,0.0063,0.0030671028361978,0.0007941610643993,18482.1,72.2857142857143,9085866989368.61,,,,3.62953523238381,0.0173913043478261,0.0110144927536232,,3.7658,0.004,0.00106219,46,62,6,7,9.57142857142857,22271.0,1968.0,,,,0.08836603654977325
2021-09-17,2126.0,10.0,46,46,8,0.95,0.91,1.0,,8947312352939.4,4.82668206268224,0.0044579473179045,0.0016649192180806,82.0,1946.14285714286,7.1429,43.4285714285714,3.9094936486009,0.0053,0.0031004355840497,0.0007930529789092,15565.1,70.8571428571429,9032118461998.37,,,,4.02946635730858,0.0,0.0,,3.8008,0.0034,0.00089455,46,34,8,9,10.0,19982.0,1701.0,,,,0.0851266139525573
2021-09-18,2014.0,4.0,41,41,7,0.97,0.92,1.01,,8993396377268.77,4.23634796979761,0.0080320551211963,0.0024480566378972,48.0,1897.85714285714,6.4286,40.1428571428572,3.96603329489636,0.004,0.0037172384202264,0.0009372685864765,11314.9,67.4285714285714,8845753918838.78,,,,3.93779102253679,0.0,0.0,,3.8445,0.0025,0.00065028,41,30,7,4,9.71428571428571,15749.0,1375.0,,,,0.0873071306114674
2021-09-19,1664.0,3.0,34,34,11,0.97,0.92,1.01,,9713854077364.95,4.27097363246828,0.0051125676583308,0.0052617651908876,61.0,1829.14285714286,6.0,37.4285714285714,4.08568236830759,0.0025,0.0034731742668955,0.0008500842585896,7145.1,66.5714285714286,8335550848781.55,,,,4.57237936772047,0.0,0.0,,3.8964,0.0016,0.00041064,34,26,11,3,8.28571428571429,15806.0,1282.0,,,,0.08110843983297482
2021-09-20,1353.0,9.0,38,38,7,0.96,0.92,1.0,,8456423474985.89,3.5079468478922,0.0029116410024486,0.00232497964019,56.0,1789.14285714286,6.7143,37.2857142857143,4.14774060634593,0.0,0.003220494182261,0.0007764454164114,0.0,62.7142857142857,7567248384522.6,,,,3.61087385019711,0.0,0.0,,3.9009,0.0,0.0,38,68,7,22,9.0,29481.0,1860.0,,,,0.06309148264984227
2021-09-21,1663.0,5.0,27,27,13,0.97,0.92,1.01,,7154625226753.86,3.89969687335185,0.0046692502744439,0.0064986247358617,59.0,1727.28571428571,5.7143,36.5714285714286,3.98869136955224,0.0,0.0033794960256069,0.0008472693704517,0.0,61.1428571428572,6986612109677.15,,,,3.56696108856529,0.0,0.0,,3.882,0.0,0.0,27,31,13,6,8.85714285714286,25402.0,1683.0,,,,0.06625462562002991
2021-09-22,1894.0,4.0,30,30,6,0.99,0.94,1.03,,4697389067367.4,4.36161512526041,0.0085463779397019,0.0023718742810445,69.0,1668.14285714286,5.4286,35.7142857142857,4.13234560074806,0.0,0.0033072980085845,0.000800344000266,0.0,63.5714285714286,6338173403843.26,,,,3.9276666054709,0.0,0.0,,3.9294,0.0,0.0,30,25,6,10,9.0,24228.0,1713.0,,,,0.07070331847449232
2021-09-23,1810.0,12.0,45,45,11,1.03,0.98,1.07,,5007738114977.94,3.93092173296893,0.0058855654782348,0.001973239571865,64.0,1658.85714285714,5.1429,35.0,4.22251989122122,0.0,0.0033295864727086,0.0007885306780036,0.0,62.1428571428572,6039864023102.1,,,,3.66118743866536,0.0,0.0,,3.9958,0.0,0.0,45,48,11,8,8.28571428571429,22191.0,1598.0,,,,0.07201117570186112
2021-09-24,1693.0,3.0,41,41,7,1.07,1.02,1.12,,4882858429021.25,3.71333740512638,0.0050235969037903,0.0027779321215022,71.0,1663.57142857143,4.4286,35.7142857142857,4.30488761235423,0.0,0.0034071974939125,0.0007914718805049,0.0,64.0,5840302993447.46,,,,3.89716439339555,0.0,0.0,,4.0256,0.0,0.0,41,35,7,6,7.71428571428571,18527.0,1504.0,,,,0.08117882010039403
2021-09-25,1600.0,2.0,35,35,8,1.1,1.05,1.15,,4454325436431.53,5.24192758816832,0.0056199723382737,0.0019426705187402,65.0,1671.28571428571,4.8571,38.0,4.27980547191839,0.0,0.0030472507902562,0.0007120068447621,0.0,66.8571428571429,5498209205334.46,,,,4.26986544808327,0.0,0.0,,4.013,0.0,0.0,35,18,8,6,6.57142857142857,13376.0,1334.0,,,,0.09973086124401914
2021-09-26,1599.0,1.0,29,29,6,1.12,1.07,1.17,,7625688412176.82,4.90219366578047,0.0201987025329856,0.0054177844397563,51.0,1650.85714285714,5.1429,38.2857142857143,4.20751235711749,0.0,0.003209633851988,0.0007628340880707,0.0,66.8571428571429,5546576951575.39,,,,5.03705636743215,0.0,0.0,,4.0173,0.0,0.0,29,17,6,6,6.71428571428571,13212.0,1231.0,,,,0.0931728731456252
2021-09-27,1386.0,4.0,43,43,3,1.13,1.08,1.17,,7059496267403.45,4.08452089582321,0.0033026059029902,0.0028682567886173,69.0,1635.28571428571,3.7143,38.2857142857143,4.17012721667278,0.0,0.0040564975891665,0.000972751520133,0.0,67.0,5691181815342.91,,,,3.81901623911509,0.0,0.0,,4.0285,0.0,0.0,43,62,3,10,5.85714285714286,25904.0,1808.0,,,,0.06979617047560223
2021-09-28,1717.0,8.0,43,43,5,1.16,1.11,1.2,,4759968709962.84,3.72412189030104,0.0034436919199334,0.0039789978102681,79.0,1638.71428571429,4.1429,39.5714285714286,4.34603804525353,0.0,0.0044477152872204,0.0010233953869957,0.0,65.0,7897063778431.32,,,,3.47923997185081,0.0,0.0,,4.0504,0.0,0.0,43,20,5,4,6.0,21766.0,1611.0,,,,0.07401451805568318
2021-09-29,1751.0,6.0,32,32,7,1.21,1.16,1.25,,5035963291053.88,3.85556332165409,0.0064426158226757,0.0035085557131669,69.0,1648.57142857143,4.5714,39.7142857142857,4.24755277850882,0.0,0.004346635936606,0.0010233271164042,0.0,65.5714285714286,8884999828266.23,,,,3.95741379310345,0.0,0.0,,4.0065,0.0,0.0,32,49,7,8,6.0,22054.0,1581.0,,,,0.07168767570508751
2021-09-30,1701.0,2.0,45,45,5,1.25,1.2,1.31,,6019972161350.62,3.66922574985596,0.0059084213120629,0.0079012857321145,65.0,1649.0,4.5714,40.4285714285714,4.2883611687898,0.0,0.0046351844159764,0.0010808754751607,0.0,66.8571428571429,9399016815870.4,,,,3.73989484061781,0.0,0.0,,3.7489,0.0,0.0,45,47,5,6,6.28571428571429,19933.0,1569.0,,,,0.07871369086439572
2021-10-01,1717.0,6.0,50,50,8,1.28,1.23,1.33,,20324032170640.1,4.94471320519166,0.0026288198180221,0.0055164560078796,57.0,1681.0,4.2857,43.7142857142857,4.2750525237362,0.0,0.0044887953102205,0.0010499976983434,0.0,68.1428571428571,9765286153949.91,,,,,,,,3.7255,0.0,0.0,50,40,8,7,7.71428571428571,18091.0,1497.0,,,,0.08274832789784976
2021-10-02,1669.0,5.0,36,36,8,1.28,1.23,1.33,,11369877785275.9,4.55253072095531,0.0038653525861534,0.0012351150644396,69.0,1707.0,4.1429,44.0,4.30860419050627,,0.0043901064115546,0.0010189161541521,,68.5714285714286,11846058975560.2,,,,,,,,,,,36,15,8,1,7.85714285714286,13913.0,1487.0,,,,0.10687845899518436
2021-10-03,1602.0,1.0,34,34,8,1.24,1.2,1.29,,11223807325406.0,5.18785239774734,0.0083080503014016,0.0074376237953489,60.0,1728.85714285714,3.7143,46.8571428571429,4.33204831736688,,0.004650501637227,0.0010735110267776,,73.0,13725258121791.5,,,,,,,54.3333,,,,34,18,8,6,8.71428571428571,14790.0,1512.0,,,,0.10223123732251521
2021-10-04,1610.0,2.0,66,66,13,1.2,1.16,1.24,,9623381633960.04,3.991360380448,0.0036710204845105,0.001843533048326,78.0,1876.28571428571,4.2857,46.1428571428572,4.43510740611458,,0.0039824103536444,0.0008979287284348,,79.2857142857143,15199725446930.0,66.0,66.0,10.1,,,,50.75,,,,66,73,13,15,8.85714285714286,,,,,,
2021-10-05,1899.0,7.0,45,45,6,1.2,1.16,1.24,,19325378461234.6,3.95898355769149,0.0102609864250449,0.0032881755196068,82.0,2026.57142857143,3.7143,47.1428571428571,4.35648003304691,,0.0038494765455391,0.0008836208398381,,88.0,14726750699520.9,45.0,45.0,10.1,,,,52.0,,,,45,57,6,13,9.28571428571429,,,,,,
2021-10-06,1904.0,3.0,52,52,13,1.22,1.18,1.26,,18190357314673.3,4.01967220967835,0.0037450646542809,0.0053313222928734,100.0,2142.85714285714,3.2857,48.2857142857143,4.48098542919314,,0.0043698316105095,0.0009751943360584,,95.8571428571429,16115330372473.5,52.0,52.0,10.1,,,,50.6667,,,,52,43,13,11,9.85714285714286,,,,,,
2021-10-07,2733.0,6.0,40,40,6,1.25,1.21,1.3,,16341243437320.1,4.39063937108992,0.0031156414292605,0.0032246467470369,109.0,2304.71428571429,3.1429,49.7142857142857,4.44450943338608,,0.0044607055190739,0.0010036440659943,,104.142857142857,17044524991386.2,40.0,40.0,10.1,,,,49.7143,,,,40,54,6,6,10.1428571428571,,,,,,
2021-10-08,2769.0,2.0,57,57,11,1.27,1.23,1.31,,17013208938776.3,4.39432159371792,0.0043862086128982,0.0045859193511422,118.0,2396.0,3.5714,50.2857142857143,4.49049600150965,,0.0049115069361209,0.0010937559981057,,109.571428571429,18159703253905.4,57.0,57.0,10.1,,,,50.2857,,,,57,36,11,10,10.0,,,,,,
2021-10-09,2483.0,2.0,44,44,12,1.26,1.23,1.3,,21089935495944.4,5.42406849397897,0.0030673745032741,0.0048776005192324,124.0,2536.57142857143,3.4286,53.0,4.5121883047013,,0.0049431548487244,0.0010955116486548,,121.142857142857,19287560403171.7,44.0,44.0,10.1,,,,53.0,,,,44,24,12,6,10.1428571428571,,,,,,
2021-10-10,2735.0,0.0,44,44,10,1.23,1.19,1.27,,17728169657794.9,4.93252042709791,0.0085543964838258,0.0080737411552995,118.0,2795.71428571429,4.7143,55.0,4.52731141367387,,0.0046310124362483,0.0010229056526266,,131.285714285714,19633069893056.1,44.0,44.0,10.1,,,,55.0,,,,44,23,10,7,10.0,,,,,,
2021-10-11,2249.0,5.0,70,70,12,1.2,1.16,1.23,,17429629471594.2,4.31326635731298,0.0045288265083431,0.0049991429676549,116.0,2924.57142857143,4.4286,59.5714285714286,4.49403629034951,,0.0051618886184476,0.0011486085747754,,148.285714285714,21460233511260.8,70.0,70.0,11.4,,,,59.5714,,,,70,82,12,22,10.5714285714286,,,,,,
2021-10-12,2883.0,6.0,64,64,7,1.2,1.16,1.23,,27220378506099.0,4.11082968003308,0.0062826281214759,0.0035097109078316,163.0,3056.85714285714,5.0,62.4285714285714,4.49889207161398,,0.0048980230379433,0.0010887176131314,,165.571428571429,23286682779122.1,64.0,64.0,11.4,,,,62.4286,,,,64,71,7,7,10.5714285714286,,,,,,
2021-10-13,3718.0,12.0,66,66,12,1.22,1.19,1.26,,20608923743863.7,4.12553397248628,0.0055398248102635,0.0031463254055406,171.0,3229.42857142857,5.4286,64.4285714285714,4.34414747085268,,0.0049059492580528,0.0011293238295821,,180.428571428571,24724749042735.9,66.0,66.0,11.4,,,,64.4286,,,,66,46,12,9,10.2857142857143,,,,,,
2021-10-14,3635.0,4.0,72,72,10,1.27,1.23,1.3,,29131388764753.0,4.15771350781943,0.0124757143138651,0.0069407800224321,228.0,3361.28571428571,6.2857,67.4285714285714,4.40613552886201,,0.0040664876852012,0.0009229147988218,,196.285714285714,27670385550332.6,72.0,72.0,11.4,,,,67.4286,,,,72,74,10,9,11.4285714285714,,,,,,
2021-10-15,3695.0,6.0,77,77,11,1.31,1.27,1.34,,29798353813805.2,4.42831206256922,0.008710193696652,0.002738860287612,239.0,3518.28571428571,5.7143,72.8571428571429,4.28494983926614,,0.0040549498194266,0.0009463237544272,,211.0,29993530270824.4,77.0,77.0,11.4,,,,72.8571,,,,77,69,11,12,11.7142857142857,,,,,,
2021-10-16,3691.0,5.0,58,58,10,1.31,1.28,1.35,,31156399341241.0,4.34085628864988,0.0019501816806941,0.0049330840599991,228.0,3665.57142857143,6.7143,77.8571428571429,4.24650668642301,,0.0040135915853795,0.0009451513636401,,230.0,32317445650087.8,58.0,58.0,11.4,,,,77.8571,,,,58,27,10,8,13.2857142857143,,,,,,
2021-10-17,3658.0,6.0,65,65,18,1.27,1.24,1.3,,38347625210972.4,5.36643683316322,0.011743616518972,0.0021975101453383,229.0,3788.71428571429,6.2857,85.0,4.12298609770585,,0.0044545641748934,0.0010804218276098,,249.0,38704297157209.4,65.0,65.0,11.4,,,,85.0,,,,65,30,18,6,14.4285714285714,,,,,,
2021-10-18,3348.0,1.0,108,108,14,1.21,1.18,1.24,,33691642515036.4,3.46496653014191,0.0029108416552516,0.0049183779072328,219.0,4009.0,6.7143,90.7142857142857,4.08797551925299,,0.0046512683246007,0.0011377926072929,,267.571428571429,41950219789518.9,108.0,108.0,16.6,,,,90.7143,,,,108,129,14,23,14.8571428571429,,,,,,
2021-10-19,3914.0,13.0,99,99,18,1.17,1.14,1.19,,43487786160942.6,3.84172761013117,0.0051918560835897,0.0032202032695014,296.0,4314.85714285714,7.2857,93.1428571428571,3.98842513957321,,0.0053434970909677,0.0013397511308284,,288.571428571429,44331368902293.0,99.0,99.0,16.6,,,,93.1429,,,,99,89,18,19,16.8571428571429,,,,,,
2021-10-20,4580.0,9.0,116,116,20,1.16,1.13,1.19,,65316884293715.1,3.26088985146615,0.008417877304537,0.0062331335321378,304.0,4597.71428571429,10.1429,96.8571428571429,4.02316176336756,,0.0055936973379054,0.0013903734592126,,310.857142857143,45618674107432.8,116.0,116.0,16.6,,,,96.8571,,,,116,78,20,19,16.4285714285714,,,,,,
2021-10-21,5177.0,7.0,112,112,13,1.18,1.16,1.21,,51852847190919.7,3.91263945864936,0.0050915474953214,0.0083177090703832,358.0,4975.42857142857,9.4286,99.1428571428571,3.85818312544453,,0.0064358599346026,0.0016681063923997,,334.285714285714,46889653300919.8,112.0,112.0,16.6,,,,99.1429,,,,112,95,13,9,16.5714285714286,,,,,,
2021-10-22,5836.0,10.0,94,94,25,1.21,1.19,1.24,,46466397603223.9,3.73145940481077,0.0072409252912772,0.0075844616521813,386.0,5254.0,10.1429,101.857142857143,3.91900028790673,,0.0077036172115405,0.0019657097845367,,358.571428571429,49694149196722.7,94.0,94.0,16.6,,,,101.8571,,,,94,119,25,26,16.8571428571429,,,,,,
2021-10-23,5671.0,25.0,84,84,7,1.23,1.2,1.25,,40167535777219.6,4.58401265521035,0.0077014745040512,0.0066844857885632,384.0,5516.85714285714,11.0,105.428571428571,3.90874542069295,,0.0081264256934744,0.0020790368312177,,377.428571428571,48905816428710.1,84.0,84.0,16.6,,,,105.4286,,,,84,37,7,7,17.4285714285714,,,,,,
